year,race_id,ground,rotation,length,weather,ground_condition,start_time,rank,name,sex_age,e_weight,jockey,gap,p_rank,acsent,odds,pop,h_weight
2019,201910010202,ダ,右,1700m,晴,稍重,10:20,5,トーセンアメジスト,牝3,51,西村淳也,大,1-1-1-2,42.2,12.9,3,490(+2)
2019,201910010202,ダ,右,1700m,晴,稍重,10:20,6,スターオブワンダー,牡3,56,黛弘人,2,6-5-5-6,41.5,209.0,10,412(+4)
2019,201910010202,ダ,右,1700m,晴,稍重,10:20,7,タマモパスクワ,牡3,56,鮫島克駿,5,6-7-9-8,41.1,122.6,9,472(+10)
2019,201910010202,ダ,右,1700m,晴,稍重,10:20,8,テッセラレイナ,牝3,53,森裕太朗,7,5-5-8-8,42.5,37.6,6,454(-14)
2019,201910010202,ダ,右,1700m,晴,稍重,10:20,9,サイゴドン,牡3,56,国分優作,1.3/4,10-10-10-10,41.6,21.1,5,474(0)
2019,201910010202,ダ,右,1700m,晴,稍重,10:20,10,カシノグランプリ,牡3,55,義英真,9,3-3-6-7,45.1,104.3,8,474(+10)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,1,ショウナンタイガ,牡3,56,柴山雄一,,11-12,36.1,3.9,1,472(-2)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,2,ルージュオブグレイ,牝3,54,川島信二,アタマ,11-8,36.1,37.8,11,428(-4)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,3,フィーユブランシェ,牝3,54,丹内祐次,ハナ,6-6,36.6,15.1,9,418(0)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,4,クールリアル,牡3,55,川又賢治,1.3/4,8-6,36.8,9.0,5,466(+6)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,5,レッドパラス,牝3,53,横山武史,クビ,3-2,37.3,10.5,6,446(+2)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,6,ナムラガンマン,牡3,56,丸山元気,クビ,8-9,36.8,13.9,8,472(-6)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,7,スワローテイルジグ,牝3,54,荻野琢真,クビ,14-12,36.1,67.0,14,454(+4)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,8,パープルヌーン,牡3,56,鮫島克駿,1.1/4,10-9,36.9,6.7,3,444(+6)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,9,ステラバローズ,牝3,54,吉田隼人,1/2,17-16,35.7,49.4,12,438(0)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,10,ヴェネレ,牝3,54,菱田裕二,3/4,16-16,36.1,181.4,17,436(-8)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,11,ムーンレット,牝3,54,黛弘人,3/4,3-4,37.8,78.5,16,468(-14)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,12,リーチザサミット,牡3,56,的場勇人,1/2,3-4,38.0,6.3,2,436(-2)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,13,ブルベアカルネ,牡3,56,国分優作,1.1/4,14-14,37.0,231.8,18,456(-4)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,14,グラウシュトラール,牡3,56,丸田恭介,3/4,2-2,38.5,13.4,7,462(+10)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,15,トワイライトパレス,牝3,53,森裕太朗,1/2,18-18,35.9,78.1,15,410(0)
2019,201910010203,芝,右,1200m,晴,稍重,10:50,16,ムスティッカ,牝3,53,木幡初也,2.1/2,11-15,37.9,56.8,13,422(+8)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,1,フィデリオグリーン,牡3,56,丸山元気,,1-1-1-1,37.3,14.6,5,504(0)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,2,ダディーズトリップ,牡3,56,菱田裕二,クビ,5-5-2-2,35.8,3.9,2,440(+6)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,3,ツクバソヴァール,牡3,56,丹内祐次,3.1/2,3-3-6-5,35.8,9.9,4,470(-8)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,4,トロハ,牝3,54,北村友一,1/2,6-7-5-3,36.0,1.8,1,468(0)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,5,シャイニングデイズ,牡3,56,荻野琢真,2.1/2,9-10-10-9,35.8,35.9,8,478(0)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,6,プチティアレ,牝3,53,横山武史,1/2,6-5-7-6,36.2,6.8,3,454(-2)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,7,カルダングリル,牝3,54,丸田恭介,1.1/4,12-12-12-10,35.9,138.4,11,390(+2)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,8,フォーエロ,牡3,56,鮫島克駿,1.3/4,2-2-3-3,37.1,145.8,12,458(-2)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,9,マヤノハルモニア,牝3,54,小崎綾也,ハナ,8-8-9-10,36.5,82.5,10,422(+18)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,10,エクスポーネント,牡3,55,木幡初也,クビ,9-8-7-6,36.8,74.5,9,426(+4)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,11,チェスナットバレー,牡3,55,藤田菜七,1.1/4,3-3-3-6,37.3,19.8,6,480(-8)
2019,201910010204,芝,右,2000m,晴,稍重,11:20,12,イッツマイウェイ,牡3,56,吉田隼人,大,9-10-10-12,38.3,30.2,7,474(+8)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,1,カレンモエ,牝3,54,鮫島克駿,,2-2,36.0,2.2,1,460(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,2,メイショウウチデ,牡3,53,西村淳也,2,1-1,36.4,4.4,2,470(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,3,マイマーベラスワン,牝3,54,岩崎翼,ハナ,8-7,35.6,12.0,4,406(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,4,ミニオンペール,牝3,54,丹内祐次,クビ,6-3,35.9,20.8,7,458(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,5,ショウサンワンラヤ,牝3,54,中谷雄太,1.1/4,10-9,35.8,46.7,10,416(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,6,リブパッション,牝3,54,丸田恭介,1.3/4,7-7,36.3,16.0,5,450(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,7,ヤースミーン,牝3,54,黛弘人,クビ,11-10,35.9,121.9,15,416(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,8,ガビーズドリーム,牡3,56,嶋田純次,クビ,12-13,35.8,136.1,16,470(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,9,レーヴプランセス,牝3,54,宮崎北斗,1/2,2-3,37.1,115.8,13,410(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,10,ハートリンク,牝3,54,西田雄一,アタマ,12-11,35.8,172.8,17,464(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,11,アレジェンス,牡3,56,荻野極,クビ,15-15,35.6,25.0,8,458(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,12,ラストシーン,牝3,53,加藤祥太,1.1/4,12-14,36.1,18.7,6,460(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,13,ブーケアルメリア,牝3,54,松田大作,1.1/2,15-15,35.9,71.7,11,438(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,14,アンブシュール,牝3,53,義英真,1,4-3,37.3,118.0,14,410(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,15,パワーロワ,牡3,56,柴山雄一,アタマ,4-6,37.3,108.6,12,426(0)
2019,201910010205,芝,右,1200m,晴,稍重,12:10,16,ワンダーボーイ,牡3,53,服部寿希,1/2,8-11,37.1,180.0,18,480(0)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,1,ヒザクリゲ,牝4,55,藤岡康太,,2-2,36.2,6.7,3,430(-2)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,2,ナンクルナイサー,牝4,55,菱田裕二,3.1/2,3-3,36.7,8.0,5,464(+4)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,3,クインズカトレア,牝4,54,川又賢治,1/2,7-7,36.2,9.8,6,434(+18)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,4,マリノディアナ,牝4,55,丹内祐次,ハナ,5-5,36.4,7.5,4,442(-2)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,5,ブリッジオーヴァー,牝5,55,北村友一,クビ,10-10,35.9,3.6,1,464(-10)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,6,レナータ,牝4,55,小崎綾也,1.3/4,4-4,37.0,16.6,8,450(0)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,7,トーホウビスカヤ,牝5,55,鮫島克駿,1/2,10-10,36.2,63.8,13,484(-4)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,8,エピューレ,牝5,54,加藤祥太,1/2,5-5,37.0,56.2,12,498(0)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,9,ダノンチェリー,牝4,55,荻野極,1.1/4,8-8,36.7,23.8,10,480(+12)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,10,ヒロノオリオン,牝4,54,森裕太朗,2,10-12,36.8,46.6,11,474(0)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,11,ウイナーズロード,牝5,54,横山武史,クビ,8-8,37.2,5.5,2,398(-14)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,12,ノヴァルーナ,牝5,52,西村淳也,アタマ,1-1,38.1,22.7,9,466(+2)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,13,ウェーブガイア,牝4,55,松田大作,2,10-13,37.2,12.6,7,450(+2)
2019,201910010206,ダ,右,1000m,晴,稍重,12:40,14,アドマイヤホルン,牝5,55,丸山元気,1.1/2,14-13,37.0,187.4,14,400(+8)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,1,タイセイトレイル,牡4,56,中谷雄太,,6-6-4-4,36.2,5.2,3,492(-4)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,2,コマノジャスパ,牡4,55,加藤祥太,1.1/4,7-7-3-3,36.6,4.2,1,440(0)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,3,コロンバスデイ,牝4,53,川又賢治,クビ,10-9-4-4,36.5,22.4,8,464(+6)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,4,カイザーヴェッター,牡4,56,丸山元気,ハナ,4-4-2-1,36.7,4.6,2,484(+14)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,5,トロピカルストーム,セ6,57,北村友一,1.1/4,10-11-8-10,36.4,5.5,4,450(+2)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,6,ウインレーヴドール,牡4,56,黛弘人,1/2,8-7-8-7,36.6,10.4,6,458(+4)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,7,スズカワークシップ,牡4,53,西村淳也,1.1/2,9-9-11-11,36.2,31.8,9,470(0)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,8,ジャディード,牡4,55,横山武史,1.3/4,5-5-8-7,37.0,12.1,7,438(-4)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,9,アドマイヤツルギ,セ4,56,柴山雄一,1,12-12-12-12,36.6,132.6,11,474(-6)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,10,アウラマイスター,牡5,57,国分優作,1.1/4,3-3-4-7,37.6,244.9,12,524(-2)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,11,サダムドミニック,牡5,57,岩崎翼,2.1/2,1-1-4-4,38.1,246.4,13,456(-8)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,12,マナローラ,牝5,55,藤岡康太,2,2-2-1-2,38.6,7.5,5,450(-6)
2019,201910010207,芝,右,2600m,晴,稍重,13:10,13,プロヴェルビオ,牝5,54,藤田菜七,9,12-13-13-13,38.1,35.8,10,450(-2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,1,ゲンパチケンシン,牡5,56,川又賢治,,5-3,35.2,8.6,6,482(+12)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,2,ソフトポジション,牡4,57,川島信二,1.1/4,7-5,35.3,7.1,2,476(+2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,3,トランプ,牡4,57,荻野極,アタマ,2-1,35.9,94.9,14,456(+18)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,4,ラッシュハート,牝5,55,柴山雄一,ハナ,10-9,34.9,37.9,11,418(-10)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,5,マイネルサイルーン,牡4,57,丹内祐次,クビ,9-8,35.1,15.5,8,454(+2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,6,ギンコイエレジー,牝4,52,西村淳也,1/2,13-11,34.8,7.9,5,450(-12)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,7,マイネルパッセ,牡6,57,宮崎北斗,ハナ,3-3,35.7,29.6,10,478(+2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,8,サレンティーナ,牡5,57,丸山元気,ハナ,10-11,35.0,7.2,3,476(-2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,9,スノーマン,牡6,57,黛弘人,1,16-15,34.8,46.3,12,500(+2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,10,バーミーブリーズ,牝5,54,藤田菜七,クビ,7-9,35.5,24.4,9,466(-4)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,11,ササノユキオルフェ,牡4,57,丸田恭介,アタマ,13-15,35.0,10.3,7,508(+12)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,12,ディーグランデ,セ5,57,秋山真一,ハナ,13-14,35.0,97.5,15,458(-10)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,13,クルークヴァール,牡4,57,鮫島克駿,クビ,5-5,35.8,7.7,4,460(-4)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,14,ハートイズハート,牡6,56,加藤祥太,1.1/4,16-15,35.0,156.3,17,466(-4)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,15,モアナブルー,牝5,55,小崎綾也,クビ,3-5,36.2,58.6,13,466(-2)
2019,201910010208,芝,右,1200m,晴,稍重,13:40,16,バレンティーノ,牝4,54,森裕太朗,1.3/4,18-18,35.2,217.3,18,414(+4)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,1,シュプリームゾーン,牡5,57,柴山雄一,,6-8-4-4,37.6,4.2,2,506(-10)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,2,ペプチドバンブー,牡4,56,松田大作,ハナ,9-9-7-4,37.5,2.7,1,504(+18)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,3,インペリオアスール,セ5,56,川又賢治,ハナ,3-4-3-2,37.8,41.4,11,514(-2)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,4,ウインドオブホープ,セ6,56,藤田菜七,5,2-2-2-1,38.8,14.4,5,530(-2)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,5,カラリエーヴァ,牝4,54,宮崎北斗,1/2,12-11-9-8,38.3,26.2,8,474(0)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,6,ガッツィーソート,牡4,56,吉田隼人,3.1/2,6-5-4-4,39.2,10.2,4,490(-16)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,7,サンライズローリエ,牡4,55,義英真,1.1/2,9-9-4-7,39.4,5.2,3,478(+10)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,8,モズノーブルギフト,牡4,56,藤岡康太,3/4,6-5-11-10,39.1,44.6,12,536(+8)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,9,メイプルグレイト,牡4,56,丸田恭介,1/2,5-5-9-10,39.3,36.0,10,508(-2)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,10,メイショウダブル,牡4,53,西村淳也,1.3/4,1-1-1-2,40.3,14.5,7,506(-2)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,11,ワタシヲマッテル,牝4,54,丸山元気,4,12-13-11-10,40.2,28.1,9,462(-2)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,12,ディナミーデン,牡4,56,北村友一,クビ,3-3-7-9,40.5,14.4,6,478(-4)
2019,201910010209,ダ,右,1700m,晴,稍重,14:15,13,マサト,牡4,55,井上敏樹,大,11-11-13-13,42.8,151.8,13,444(-8)
2019,201910010210,芝,右,2000m,晴,良,14:50,1,ムーンレイカー,牡4,56,吉田隼人,,3-3-4-4,36.2,3.9,1,474(0)
2019,201910010210,芝,右,2000m,晴,良,14:50,2,ジャコマル,牡5,57,横山武史,クビ,1-1-1-1,36.7,6.1,4,464(+2)
2019,201910010210,芝,右,2000m,晴,良,14:50,3,サンライズサーカス,牡6,57,荻野極,クビ,2-2-2-2,36.5,15.3,7,528(+4)
2019,201910010210,芝,右,2000m,晴,良,14:50,4,ガウディウム,牡5,57,北村友一,ハナ,12-13-11-8,35.8,5.9,3,456(-10)
2019,201910010210,芝,右,2000m,晴,良,14:50,5,コスモレリア,牡4,56,丹内祐次,クビ,3-3-3-3,36.4,20.3,9,468(-2)
2019,201910010210,芝,右,2000m,晴,良,14:50,6,エイシンクリック,牡5,57,藤岡康太,1/2,15-13-6-4,36.2,12.4,6,472(0)
2019,201910010210,芝,右,2000m,晴,良,14:50,7,パラノーマル,牝6,55,柴山雄一,1.3/4,10-10-13-12,36.1,127.2,16,446(+2)
2019,201910010210,芝,右,2000m,晴,良,14:50,8,ウィナーポイント,牝4,54,藤田菜七,3/4,7-7-9-10,36.4,17.4,8,402(+8)
2019,201910010210,芝,右,2000m,晴,良,14:50,9,シャフトオブライト,牡4,56,松田大作,ハナ,5-5-6-7,36.6,25.7,10,444(-2)
2019,201910010210,芝,右,2000m,晴,良,14:50,10,ミッキーロイヤル,牡5,57,中谷雄太,1,16-16-16-15,35.8,93.5,13,484(-4)
2019,201910010210,芝,右,2000m,晴,良,14:50,11,ルナーランダー,牡6,57,菱田裕二,アタマ,5-6-4-4,37.0,10.4,5,508(-2)
2019,201910010210,芝,右,2000m,晴,良,14:50,12,キングフォルテ,牡4,56,小崎綾也,1/2,7-7-9-10,36.7,41.6,11,532(+8)
2019,201910010210,芝,右,2000m,晴,良,14:50,13,ウェディングベール,牝4,54,黛弘人,ハナ,10-10-11-12,36.6,83.0,12,446(-2)
2019,201910010210,芝,右,2000m,晴,良,14:50,14,マイネルユニブラン,牡5,57,木幡初也,クビ,7-9-8-8,36.8,119.4,15,520(+12)
2019,201910010210,芝,右,2000m,晴,良,14:50,15,ブライティアシップ,牝4,54,嶋田純次,1/2,16-17-17-15,35.9,147.8,17,414(-2)
2019,201910010210,芝,右,2000m,晴,良,14:50,16,クスリバコ,牡4,56,西田雄一,アタマ,14-15-14-12,36.5,105.7,14,458(-5)
2019,201910010211,芝,右,1800m,晴,良,15:25,1,アウトライアーズ,牡5,57,丸田恭介,,14-14-5-3,35.1,13.3,6,504(-4)
2019,201910010211,芝,右,1800m,晴,良,15:25,2,メイショウフェイク,牡7,57,菱田裕二,クビ,4-3-2-5,35.2,24.4,10,510(-8)
2019,201910010211,芝,右,1800m,晴,良,15:25,3,ラセット,牡4,56,柴山雄一,クビ,4-5-7-7,35.0,6.3,3,488(+4)
2019,201910010211,芝,右,1800m,晴,良,15:25,4,スカーレットカラー,牝4,54,川島信二,クビ,11-10-2-3,35.3,18.4,9,460(+2)
2019,201910010211,芝,右,1800m,晴,良,15:25,5,バティスティーニ,牡6,57,北村友一,クビ,7-7-7-9,35.1,9.0,5,490(-12)
2019,201910010211,芝,右,1800m,晴,良,15:25,6,シャルルマーニュ,牡4,56,川又賢治,1.1/4,6-5-10-9,35.1,6.9,4,502(-12)
2019,201910010211,芝,右,1800m,晴,良,15:25,7,マイネルネーベル,牡7,57,丹内祐次,同着,3-3-5-5,35.5,109.9,15,462(-2)
2019,201910010211,芝,右,1800m,晴,良,15:25,8,ヴゼットジョリー,牝5,55,中井裕二,ハナ,2-2-2-2,35.7,33.4,12,474(+6)
2019,201910010211,芝,右,1800m,晴,良,15:25,9,レノヴァール,牡4,56,藤岡康太,クビ,10-10-10-9,35.1,3.8,1,516(-4)
2019,201910010211,芝,右,1800m,晴,良,15:25,10,カフジバンガード,牡4,56,吉田隼人,クビ,7-7-7-7,35.3,5.7,2,480(-2)
2019,201910010211,芝,右,1800m,晴,良,15:25,11,アダムバローズ,牡5,57,秋山真一,アタマ,15-15-14-14,35.0,27.3,11,508(-20)
2019,201910010211,芝,右,1800m,晴,良,15:25,12,チカノワール,牝5,55,丸山元気,ハナ,11-10-10-13,35.2,17.3,7,464(-4)
2019,201910010211,芝,右,1800m,晴,良,15:25,13,レッドシルヴィ,牝6,55,木幡初也,1/2,11-10-10-9,35.3,45.1,13,460(-2)
2019,201910010211,芝,右,1800m,晴,良,15:25,14,アグネスフォルテ,牡6,57,鮫島克駿,1.3/4,1-1-1-1,36.3,48.3,14,444(-8)
2019,201910010211,芝,右,1800m,晴,良,15:25,15,アテンフェスタ,牡6,57,荻野極,1/2,7-7-14-14,35.6,17.8,8,504(-4)
2019,201910010212,芝,右,1200m,晴,良,16:01,1,トーセンアルバータ,牝6,51,丸田恭介,,2-2,35.3,25.2,10,486(+2)
2019,201910010212,芝,右,1200m,晴,良,16:01,2,ボーンスキルフル,牝4,53,吉田隼人,3/4,1-1,35.4,6.4,4,444(-2)
2019,201910010212,芝,右,1200m,晴,良,16:01,3,アリンナ,牝5,53,鮫島克駿,1,14-14,34.5,64.2,15,434(0)
2019,201910010212,芝,右,1200m,晴,良,16:01,4,リンシャンカイホウ,牡4,55,丹内祐次,1.1/4,3-3,35.7,6.4,3,440(-2)
2019,201910010212,芝,右,1200m,晴,良,16:01,5,シュエットヌーベル,牝5,53,西田雄一,3/4,8-7,35.2,21.4,7,458(-2)
2019,201910010212,芝,右,1200m,晴,良,16:01,6,メジャーレート,牡4,55,北村友一,ハナ,14-14,34.8,3.4,1,444(+10)
2019,201910010212,芝,右,1200m,晴,良,16:01,7,トワイライトライフ,牝5,53,丸山元気,ハナ,7-5,35.5,6.2,2,470(+12)
2019,201910010212,芝,右,1200m,晴,良,16:01,8,ニシノラディアント,牡6,55,松田大作,1/2,17-17,34.8,41.3,13,480(-8)
2019,201910010212,芝,右,1200m,晴,良,16:01,9,アドマイヤスカイ,牡7,53,荻野極,1/2,14-7,35.1,24.8,9,466(+26)
2019,201910010212,芝,右,1200m,晴,良,16:01,10,サラドリーム,牝4,52,嶋田純次,1.1/2,4-3,36.1,21.7,8,430(+4)
2019,201910010212,芝,右,1200m,晴,良,16:01,11,スパイチャクラ,牝6,52,藤岡康太,クビ,11-11,35.4,14.1,6,454(-4)
2019,201910010212,芝,右,1200m,晴,良,16:01,12,スズカプリオール,牡8,52,長岡禎仁,ハナ,11-13,35.5,234.2,18,512(0)
2019,201910010212,芝,右,1200m,晴,良,16:01,13,ピナクルズ,セ6,53,黛弘人,1.1/4,8-11,35.9,48.8,14,498(-2)
2019,201910010212,芝,右,1200m,晴,良,16:01,14,オフクヒメ,牝6,52,小崎綾也,1/2,18-17,35.3,41.3,12,456(-8)
2019,201910010212,芝,右,1200m,晴,良,16:01,15,ラブローレル,牝7,52,菱田裕二,クビ,11-14,35.7,128.3,16,426(+2)
2019,201910010212,芝,右,1200m,晴,良,16:01,16,ロイヤルメジャー,牝5,55,横山武史,1/2,4-5,36.4,8.6,5,482(+22)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,1,ヘイセイラスト,牝3,54,藤岡佑介,,1-1-1-1,37.2,6.1,3,516(+6)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,2,テオレーマ,牝3,54,浜中俊,2.1/2,6-4-5-6,37.1,23.8,6,464(-6)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,3,ワインレッドローズ,牝3,54,川田将雅,1/2,2-2-2-2,37.5,5.2,2,470(+4)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,4,モンオール,牝3,54,Ｍ．デム,2.1/2,7-7-2-2,37.8,1.6,1,432(+4)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,5,メイショウオトワ,牝3,54,太宰啓介,1.1/4,7-8-5-4,37.8,7.3,4,438(0)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,6,メルテール,牝3,51,三津谷隼,3,2-3-2-5,38.5,11.9,5,494(0)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,7,トウカイソフィア,牝3,54,幸英明,3.1/2,10-10-8-8,38.4,65.6,7,440(0)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,8,テンノイセヒメ,牝3,52,富田暁,8,4-4-5-6,40.2,192.9,9,412(+4)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,9,ドウニモトマラナイ,牝3,54,藤懸貴志,6,9-9-10-10,40.5,304.0,10,450(+2)
2019,201908020501,ダ,右,1800m,曇,稍重,10:01,10,エンゼルサンライズ,牝3,54,和田竜二,1.1/2,4-6-8-9,41.0,84.3,8,432(+2)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,1,ラデツキー,牡3,56,小牧太,,1-1-1-1,38.4,1.9,1,506(-4)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,2,ヒッチコック,牡3,56,国分恭介,2.1/2,4-4-3-3,38.4,3.8,2,494(-4)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,3,ガッドハンド,牡3,56,岩田康誠,1/2,2-2-2-2,38.7,4.7,3,464(+6)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,4,サンライズアカシア,牡3,56,藤懸貴志,ハナ,6-6-5-5,38.3,5.9,4,490(+16)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,5,メイケイハリアー,牡3,56,四位洋文,3.1/2,7-7-7-6,37.6,16.8,5,472(-2)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,6,タマモサンシーロ,牡3,56,幸英明,7,3-3-3-4,40.3,82.8,6,504(0)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,7,ブレーヴウィザード,牡3,55,加藤祥太,3,4-4-6-7,39.8,220.8,8,486(-2)
2019,201908020502,ダ,右,1800m,曇,稍重,10:30,8,アンクルロイヤル,牡3,56,太宰啓介,4,8-8-8-8,39.0,124.5,7,478(0)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,1,ロンリイマンサパタ,牡3,56,川島信二,,1-1,39.2,9.1,5,516(-8)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,2,トーセンマイスター,牡3,56,田中健,クビ,4-2,38.6,10.7,6,472(-2)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,3,ラー,牡3,56,高倉稜,2.1/2,9-11,38.5,36.7,9,426(0)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,4,ニホンピロコレール,牡3,56,小牧太,アタマ,9-6,38.5,15.9,7,476(0)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,5,ペイシャラストパイ,牡3,56,太宰啓介,1.3/4,15-15,37.8,186.7,14,482(-10)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,6,マイネルプリサイス,牡3,56,和田竜二,クビ,4-6,39.4,4.4,2,488(+14)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,7,グランプリワン,牡3,56,幸英明,ハナ,7-8,39.1,43.0,10,462(-4)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,8,クリノオンリーワン,牝3,52,富田暁,1.1/4,6-4,39.6,125.3,13,432(+2)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,9,ウォーターオリジン,牡3,56,岡田祥嗣,1.3/4,13-13,38.8,30.6,8,514(0)
2019,201908020503,ダ,右,1400m,曇,稍重,11:00,10,ピンクブロッサム,牝3,54,藤岡佑介,3,7-8,40.0,8.0,3,490(+6)
