year,race_id,ground,rotation,length,weather,ground_condition,start_time,rank,name,sex_age,e_weight,jockey,gap,p_rank,acsent,odds,pop,h_weight
2016,201605010705,芝,左,1800m,雨,良,12:30,1,アップクォーク,牡3,56,ヴェロン,,7-7-5,35.3,2.2,1,484(-2)
2016,201605010705,芝,左,1800m,雨,良,12:30,2,カマクラ,牝3,54,横山典弘,1.1/2,7-8-8,35.2,21.2,6,444(+4)
2016,201605010705,芝,左,1800m,雨,良,12:30,3,エレクトロポップ,牡3,56,柴田善臣,クビ,5-8-8,35.4,4.4,2,506(0)
2016,201605010705,芝,左,1800m,雨,良,12:30,4,スカイホープ,牡3,56,池添謙一,3.1/2,10-11-8,36.0,4.6,3,492(0)
2016,201605010705,芝,左,1800m,雨,良,12:30,5,ラブミーリル,牝3,53,石川裕紀,1.1/4,1-1-1,37.0,67.5,10,384(-10)
2016,201605010705,芝,左,1800m,雨,良,12:30,6,コスモシャンティ,牡3,56,柴田大知,1.1/4,2-2-2,36.9,23.6,7,498(-4)
2016,201605010705,芝,左,1800m,雨,良,12:30,7,コスモリシャール,牡3,56,松岡正海,クビ,9-14-11,36.1,189.5,13,440(-2)
2016,201605010705,芝,左,1800m,雨,良,12:30,8,スカイムーヴァー,牡3,56,江田照男,3/4,2-5-5,36.7,8.2,4,478(-6)
2016,201605010705,芝,左,1800m,雨,良,12:30,9,ヒメタチバナ,牝3,54,内田博幸,クビ,14-13-11,36.4,45.8,9,458(-2)
2016,201605010705,芝,左,1800m,雨,良,12:30,10,エネルタカオー,牡3,56,武士沢友,クビ,10-11-14,36.0,155.7,11,482(+2)
2016,201605010705,芝,左,1800m,雨,良,12:30,11,ツクバヒミコ,牝3,54,吉田豊,1.1/2,10-5-5,37.0,158.6,12,462(+10)
2016,201605010705,芝,左,1800m,雨,良,12:30,12,ジェネスローズ,牝3,54,石橋脩,1.1/2,15-14-14,36.5,193.3,14,416(+4)
2016,201605010705,芝,左,1800m,雨,良,12:30,13,デルマオシマ,牝3,54,蛯名正義,クビ,10-10-11,36.8,41.1,8,418(-4)
2016,201605010705,芝,左,1800m,雨,良,12:30,14,アポロオスカー,牝3,54,勝浦正樹,1/2,5-4-3,37.5,18.4,5,436(+4)
2016,201605010705,芝,左,1800m,雨,良,12:30,15,クリノドーヴァー,牡3,56,大野拓弥,5,16-16-14,37.4,270.3,15,462(-4)
2016,201605010705,芝,左,1800m,雨,良,12:30,16,シゲルマトウダイ,牡3,53,井上敏樹,5,2-2-3,39.2,420.5,16,418(-2)
2016,201605010706,芝,左,1600m,雨,良,13:00,1,ハレルヤボーイ,牡3,56,吉田豊,,3-3,35.0,2.5,1,456(+8)
2016,201605010706,芝,左,1600m,雨,良,13:00,2,スターオブペルシャ,牡3,56,杉原誠人,ハナ,9-9,34.7,7.2,4,512(+22)
2016,201605010706,芝,左,1600m,雨,良,13:00,3,モーゼス,牡3,56,大野拓弥,3/4,1-1,35.4,31.5,11,508(+2)
2016,201605010706,芝,左,1600m,雨,良,13:00,4,アジュールローズ,牡3,55,石川裕紀,5,9-9,35.6,6.9,3,488(-2)
2016,201605010706,芝,左,1600m,雨,良,13:00,5,アシュワガンダ,牡3,56,蛯名正義,アタマ,11-9,35.5,23.6,8,478(-4)
2016,201605010706,芝,左,1600m,雨,良,13:00,6,プレイヤーサムソン,牡3,56,松岡正海,1/2,5-5,35.9,8.6,5,456(-6)
2016,201605010706,芝,左,1600m,雨,良,13:00,7,スズハヤトウー,牡3,56,柴田善臣,クビ,7-5,35.9,73.9,13,474(-4)
2016,201605010706,芝,左,1600m,雨,良,13:00,8,ジュアンマリエ,牝3,51,井上敏樹,クビ,5-5,36.0,60.7,12,436(-4)
2016,201605010706,芝,左,1600m,雨,良,13:00,9,サバイバルポケット,牝3,54,石橋脩,クビ,3-3,36.3,6.8,2,476(+24)
2016,201605010706,芝,左,1600m,雨,良,13:00,10,エディクト,牡3,56,三浦皇成,1/2,11-9,35.9,27.1,9,500(-4)
2016,201605010706,芝,左,1600m,雨,良,13:00,11,エイシンキロオル,牡3,56,勝浦正樹,1.3/4,11-13,36.1,78.3,14,438(-8)
2016,201605010706,芝,左,1600m,雨,良,13:00,12,オアーゾ,牝3,54,柴田大知,1.1/2,2-2,37.0,12.2,6,440(-8)
2016,201605010706,芝,左,1600m,雨,良,13:00,13,バーバリライオン,牡3,53,野中悠太,ハナ,14-14,36.0,309.3,15,466(+6)
2016,201605010706,芝,左,1600m,雨,良,13:00,14,オーキッドメモリー,牝3,54,小野寺祐,3.1/2,14-14,36.6,487.5,16,434(+2)
2016,201605010706,芝,左,1600m,雨,良,13:00,15,ローズクランス,牡3,56,池添謙一,ハナ,14-14,36.7,30.8,10,506(+6)
2016,201605010706,芝,左,1600m,雨,良,13:00,16,ルノートル,牡3,56,内田博幸,3.1/2,7-5,37.8,21.1,7,466(+14)
2016,201605010707,ダ,左,1400m,雨,良,13:30,1,クロフネフリート,牡5,57,三浦皇成,,8-6,37.2,2.4,1,540(+6)
2016,201605010707,ダ,左,1400m,雨,良,13:30,2,エグゼビア,セ6,57,杉原誠人,クビ,14-13,36.4,11.0,4,502(-10)
2016,201605010707,ダ,左,1400m,雨,良,13:30,3,ディアドナテロ,牡4,57,蛯名正義,1,10-10,37.0,3.2,2,486(0)
2016,201605010707,ダ,左,1400m,雨,良,13:30,4,サプライズライン,牝5,55,田辺裕信,1.3/4,15-16,36.6,10.0,3,444(-2)
2016,201605010707,ダ,左,1400m,雨,良,13:30,5,セイウンオセアン,牡4,56,石川裕紀,3/4,8-9,37.6,28.4,8,460(+4)
2016,201605010707,ダ,左,1400m,雨,良,13:30,6,スズカプリオール,牡5,57,大野拓弥,3,4-3,38.5,51.5,12,500(+6)
2016,201605010707,ダ,左,1400m,雨,良,13:30,7,トミケンキルカス,牡4,57,石橋脩,クビ,2-2,38.8,21.8,7,506(+2)
2016,201605010707,ダ,左,1400m,雨,良,13:30,8,ティズトレメンダス,牝6,55,勝浦正樹,1,15-14,37.6,34.5,10,514(0)
2016,201605010707,ダ,左,1400m,雨,良,13:30,9,ワイドショー,牝5,55,吉田豊,2.1/2,10-10,38.5,200.3,15,490(+12)
2016,201605010707,ダ,左,1400m,雨,良,13:30,10,レディゴーラウンド,牝4,52,井上敏樹,2.1/2,4-6,39.2,13.2,5,454(-2)
2016,201605010707,ダ,左,1400m,雨,良,13:30,11,ルミラークル,牡5,57,木幡初広,ハナ,7-6,39.2,304.5,16,508(+12)
2016,201605010707,ダ,左,1400m,雨,良,13:30,12,ヒラボクカイザー,牡4,57,松岡正海,1.3/4,4-5,39.7,30.1,9,472(+4)
2016,201605010707,ダ,左,1400m,雨,良,13:30,13,シゲルユカタマツリ,牡4,57,武士沢友,ハナ,1-1,40.4,130.0,14,504(-10)
2016,201605010707,ダ,左,1400m,雨,良,13:30,14,トーホウパルサー,牡5,57,田中勝春,2.1/2,10-10,39.6,20.3,6,514(-10)
2016,201605010707,ダ,左,1400m,雨,良,13:30,15,ショウナンマラーク,牝4,55,ヴェロン,6,13-14,40.1,44.2,11,508(+6)
2016,201605010707,ダ,左,1400m,雨,良,13:30,16,トーセンミラージュ,牡5,57,江田照男,3.1/2,3-3,41.8,74.7,13,520(-4)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,1,ダイチトゥルース,牡5,57,武士沢友,,10-9,36.7,15.3,6,456(-12)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,2,フィールザプリティ,牝4,55,大野拓弥,クビ,2-3,37.2,3.3,1,458(-2)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,3,ベルウッドケルン,牡4,57,柴田善臣,1.1/4,4-3,37.3,4.3,3,478(+4)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,4,ミッキードラマ,牡4,57,横山典弘,1.1/2,10-12,36.9,3.8,2,518(-2)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,5,ユッコ,牝4,55,江田照男,ハナ,4-3,37.5,74.8,11,498(+14)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,6,ワンボーイ,牡4,57,田中勝春,1.1/2,4-6,37.6,10.3,4,488(+10)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,7,チャンスメイク,牡5,57,内田博幸,1/2,14-15,37.1,17.0,7,458(0)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,8,ダイワハッスル,牡4,57,三浦皇成,クビ,14-14,37.2,82.7,12,480(-6)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,9,トップアドバンス,牡5,57,石橋脩,アタマ,16-15,37.0,18.8,8,482(-4)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,10,レッドサヴァージ,牡4,57,蛯名正義,クビ,7-6,37.8,27.3,9,460(-6)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,11,リムショット,牡5,54,野中悠太,3/4,13-12,37.5,33.2,10,478(-6)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,12,ダッシングブルー,牡4,57,柴田大知,クビ,1-1,38.5,148.3,14,512(+10)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,13,マーセラス,牡4,57,池添謙一,1/2,7-6,37.9,13.7,5,450(+8)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,14,シュピーゲル,牡4,57,松岡正海,2,10-9,38.1,153.1,15,472(-16)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,15,リアルモード,牡5,54,井上敏樹,1.3/4,9-9,38.4,138.1,13,472(0)
2016,201605010708,ダ,左,1600m,雨,稍重,14:01,16,ユアーザワン,牡4,56,石川裕紀,7,2-2,40.2,202.9,16,488(+5)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,1,マイネルハニー,牡3,56,柴田大知,,1-1-1,35.4,6.9,3,464(-4)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,2,ジュンヴァルカン,牡3,56,石川裕紀,4,4-5-4,35.6,3.3,2,514(-2)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,3,ミヤビエンブレム,牡3,56,吉田豊,1.1/4,8-8-7,35.7,8.1,4,490(-2)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,4,アメリカンヘブン,牡3,56,ヴェロン,3/4,4-6-4,36.1,41.9,9,484(-10)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,5,エンジニア,牡3,56,内田博幸,3/4,11-10-11,35.7,34.0,8,480(+2)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,6,リンクス,牡3,56,柴田善臣,1.1/4,2-2-2,36.6,8.2,5,458(-16)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,7,ブラックプラチナム,牡3,56,蛯名正義,1/2,8-8-10,36.2,3.1,1,488(+10)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,8,アウェイク,牝3,54,田辺裕信,2,3-3-2,36.9,8.9,6,454(+6)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,9,パラノーマル,牝3,54,大野拓弥,3.1/2,8-10-7,37.2,56.6,10,416(-12)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,10,ウインシンフォニア,牡3,56,松岡正海,大,4-6-4,39.1,16.9,7,470(+4)
2016,201605010709,芝,左,2000m,雨,稍重,14:35,11,グローリーミスト,牡3,56,石橋脩,3.1/2,4-3-7,39.5,279.5,11,468(-10)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,1,アポロケンタッキー,牡4,56,田辺裕信,,9-9-7-5,36.7,2.3,1,558(+4)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,2,センチュリオン,牡4,56,大野拓弥,4,5-5-3-2,37.6,20.7,8,510(0)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,3,メイショウイチオシ,牡5,57,秋山真一,1/2,2-2-1-1,37.9,18.8,7,536(-6)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,4,アカノジュウハチ,牡5,57,田中勝春,1.3/4,14-14-13-12,37.4,5.1,2,516(+12)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,5,デビルズハーツ,牡6,57,横山典弘,クビ,7-7-7-8,37.6,23.1,9,486(0)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,6,セイカフォルテ,牡8,57,吉田豊,3/4,11-11-10-12,37.6,36.9,10,460(+2)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,7,アルタイル,牡4,56,松岡正海,3.1/2,11-11-10-8,38.3,6.6,3,496(+2)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,8,ドラゴンピース,牡7,57,池添謙一,1/2,13-13-13-12,38.2,83.4,12,500(-4)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,9,スリータイタン,セ7,57,石川裕紀,4,8-7-10-8,39.2,105.9,13,462(-6)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,10,ハギノタイクーン,牡7,57,ヴェロン,3/4,5-5-6-5,39.5,9.7,4,546(+12)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,11,タイセイドリーム,牡6,57,内田博幸,1,3-3-3-2,39.9,11.8,5,538(-8)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,12,ファイヤーロック,牡5,57,蛯名正義,7,9-10-7-8,40.7,13.2,6,488(+12)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,13,トウショウギフト,牡7,57,岩部純二,1/2,1-1-2-2,41.3,81.9,11,544(-2)
2016,201605010710,ダ,左,2100m,雨,稍重,15:10,14,ブライトボーイ,牡7,57,勝浦正樹,10,4-4-3-7,42.5,253.7,14,488(+8)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,1,トゥインクル,牡5,54,勝浦正樹,,9-9-3-1,37.1,6.8,4,468(-14)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,2,フェイムゲーム,牡6,58.5,三浦皇成,4,12-11-13-8,37.0,5.6,2,470(0)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,3,ファタモルガーナ,セ8,56,内田博幸,5,10-9-11-11,37.5,14.2,8,486(-6)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,4,タンタアレグリア,牡4,55,蛯名正義,1.1/4,7-7-6-3,38.4,4.2,1,478(0)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,5,マイネルメダリスト,牡8,55,柴田大知,7,7-7-8-5,39.4,46.8,13,504(0)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,6,モンドインテロ,牡4,54,池添謙一,1/2,11-11-8-5,39.5,6.3,3,482(+4)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,7,スピリッツミノル,牡4,53,松岡正海,1.3/4,12-13-11-8,39.5,26.3,11,494(0)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,8,ネオブラックダイヤ,牡8,54,秋山真一,3/4,1-1-1-2,40.5,23.0,9,526(+4)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,9,サイモントルナーレ,牡10,48,石神深一,1/2,16-15-15-13,39.2,318.8,16,468(+8)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,10,ニューダイナスティ,牡7,54,石橋脩,5,3-3-2-3,41.0,180.7,15,476(-6)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,11,カムフィー,牡7,54,横山典弘,5,14-15-15-13,40.9,8.1,5,466(+6)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,12,ゴッドフロアー,牝6,49,井上敏樹,1/2,5-5-6-13,41.0,126.9,14,496(-6)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,13,エバーグリーン,牡8,51,吉田豊,クビ,5-5-8-8,41.5,46.4,12,508(0)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,14,ホッコーブレーヴ,牡8,56,田辺裕信,大,14-14-13-12,43.0,11.2,6,476(0)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,15,マドリードカフェ,牡5,53,大野拓弥,4,3-4-3-7,44.2,14.0,7,530(-4)
2016,201605010711,芝,左,3400m,雨,稍重,15:45,16,ペルーサ,牡9,56,ヴェロン,6,2-2-3-16,44.4,26.1,10,522(+6)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,1,アデイインザライフ,牡5,57,横山典弘,,7-7-7,36.6,3.0,1,554(+4)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,2,フォワードカフェ,牡4,56,池添謙一,1.3/4,3-3-3,37.3,5.7,3,524(-8)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,3,ハドソンヤード,牡5,57,石橋脩,3/4,1-1-1,37.6,11.8,6,470(0)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,4,ロッカフェスタ,牡4,56,三浦皇成,ハナ,5-5-5,37.2,18.9,9,454(+2)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,5,アウトオブシャドウ,牡6,57,蛯名正義,1.3/4,5-5-5,37.5,17.8,8,460(-4)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,6,マイネルシュバリエ,牡4,56,松岡正海,1.1/4,3-4-4,37.8,8.5,5,488(-4)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,7,エスオンマイチェス,牡6,57,杉原誠人,1/2,13-13-10,37.0,53.0,10,560(-4)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,8,パドルウィール,牡5,57,内田博幸,3/4,2-2-2,38.3,5.3,2,498(-2)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,9,タイセイグルーヴィ,牡7,57,勝浦正樹,2.1/2,7-8-7,38.0,70.3,11,470(-6)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,10,ディアデルレイ,牡5,57,田辺裕信,9,9-8-7,39.6,12.4,7,510(+2)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,11,スモークフリー,牡4,56,ヴェロン,5,10-12-10,39.9,8.1,4,530(+10)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,12,ナンヨーケンゴー,セ6,57,吉田豊,9,12-10-12,41.1,219.3,13,476(-8)
2016,201605010712,芝,左,2000m,雨,稍重,16:25,13,ピュアソルジャー,牡6,56,石川裕紀,7,10-11-13,41.8,74.1,12,484(-4)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,1,アテンフェスタ,牡3,56,川田将雅,,2-2,37.4,1.2,1,476(0)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,2,ニシノラディアント,牡3,56,酒井学,3,7-6,37.5,14.3,3,494(0)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,3,ビバラビダ,牝3,54,長岡禎仁,クビ,1-1,38.3,21.4,4,454(-4)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,4,カネトシボヌール,牡3,56,国分恭介,3/4,10-8,37.2,37.9,6,444(-4)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,5,スリーミュージアム,牡3,56,菱田裕二,クビ,6-6,37.8,144.0,11,418(-2)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,6,ノーアトゥーン,牡3,56,水口優也,クビ,4-4,38.1,42.4,7,480(-2)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,7,スープレックス,セ3,54,義英真,1.1/4,8-8,37.8,247.4,14,424(-4)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,8,エバーチェンジング,牡3,56,川原正一,1/2,11-12,37.3,164.9,13,456(-10)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,9,メイショウダイウン,牡3,56,武幸四郎,クビ,11-10,37.3,42.9,8,480(-2)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,10,タガノシェーヴル,牡3,56,戸崎圭太,3,9-11,38.0,5.3,2,426(-8)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,11,メイショウコンゴウ,牡3,56,武豊,3/4,13-12,37.4,33.4,5,500(0)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,12,ギャディス,牡3,56,川島信二,アタマ,2-2,39.2,142.4,10,480(+8)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,13,ベリースコール,セ3,56,和田竜二,3/4,5-5,39.1,161.8,12,482(-2)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,14,ヤマニンロスター,牡3,56,岩田康誠,クビ,16-16,37.0,105.1,9,478(+2)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,15,パイナップルキング,牡3,53,三津谷隼,クビ,13-12,37.8,345.5,15,438(-6)
2016,201608020701,ダ,右,1200m,雨,稍重,10:01,16,アイファーチェリー,牝3,54,藤懸貴志,1.1/4,15-15,37.7,419.6,16,394(0)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,1,ストライクイーグル,牡3,56,フォーリ,,3-4-2-3,38.4,19.5,6,522(-2)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,2,ハローマイディア,牡3,56,和田竜二,1/2,2-2-2-2,38.6,3.6,2,482(-8)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,3,サウスオブボーダー,牡3,56,武豊,2.1/2,13-13-6-5,38.5,2.4,1,452(0)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,4,キクノシュペール,牡3,56,川田将雅,1.3/4,6-4-5-5,39.0,13.8,5,480(+4)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,5,キングラディウス,牡3,56,岩田康誠,3/4,3-3-4-3,39.3,4.7,3,470(0)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,6,アイルーロス,牝3,51,三津谷隼,1.1/4,12-11-10-10,38.9,49.9,8,446(-2)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,7,ネフェルティティ,牝3,54,戸崎圭太,3/4,1-1-1-1,39.9,39.5,7,458(0)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,8,エアワイバーン,牡3,56,Ｍ．デム,3.1/2,11-11-12-7,39.4,7.1,4,546(+2)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,9,ニシノライト,牡3,56,菱田裕二,2,15-15-15-13,39.2,125.8,11,448(-8)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,10,ナムラランボー,牡3,56,国分恭介,クビ,14-14-14-11,39.7,123.3,10,516(+4)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,11,シルバーゲイル,牡3,56,柴山雄一,3,10-7-7-7,40.8,249.9,12,494(0)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,12,イネディットタイド,牡3,56,田中博康,3,7-10-10-7,41.0,347.8,14,428(-4)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,13,ウラワザ,牡3,56,柴田未崎,7,9-7-12-14,41.8,72.0,9,492(-6)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,14,ウインマッキンリー,牡3,56,川原正一,クビ,7-7-7-11,42.2,312.8,13,486(0)
2016,201608020702,ダ,右,1800m,雨,稍重,10:30,15,ジスイズザゼネラル,牡3,56,太宰啓介,7,3-4-7-14,43.3,412.1,15,464(+2)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,1,メイスンスパート,牡3,56,柴山雄一,,6-3,37.4,7.1,4,440(0)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,2,ドンボラーレ,牡3,56,藤懸貴志,クビ,3-3,37.8,7.9,5,444(+2)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,3,タイセイラナキラ,牝3,54,フォーリ,1.3/4,2-1,38.7,2.5,1,510(-6)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,4,ヤギリジャスパー,牡3,56,国分優作,ハナ,14-15,36.4,21.8,6,522(+2)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,5,ストンライティング,牡3,56,川原正一,7,14-12,37.5,89.6,12,438(-2)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,6,ルールチェリッシュ,牝3,54,和田竜二,1.1/2,4-3,39.2,65.2,8,474(0)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,7,シゲルサンマ,牡3,56,太宰啓介,ハナ,16-16,36.3,81.7,10,524(+6)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,8,ジョウショー,牡3,53,三津谷隼,ハナ,6-6,39.3,520.5,16,458(0)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,9,ボーナスチャンス,牝3,54,菱田裕二,3/4,10-9,38.8,111.4,13,484(0)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,10,メイショウバラード,牝3,54,小林徹弥,1/2,4-7,39.5,71.5,9,444(-2)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,11,トーアヒミコ,牝3,54,長岡禎仁,1.1/2,12-12,38.6,197.9,14,438(0)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,12,ピッコラストレーガ,牝3,54,戸崎圭太,1,12-12,38.8,52.0,7,426(-6)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,13,エイシンヒアゴーズ,牡3,56,武豊,1.1/4,8-7,39.9,6.3,3,444(0)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,14,バトルハルトマン,牡3,56,藤岡佑介,3/4,1-2,41.1,3.4,2,510(+4)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,15,フィオレンツァ,牝3,54,水口優也,2,8-10,40.2,86.0,11,492(+2)
2016,201608020703,ダ,右,1400m,雨,稍重,11:00,16,アラモアナロマンス,牝3,54,国分恭介,2,10-11,40.3,257.4,15,382(-8)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,1,エイシンヒマワリ,牝3,54,和田竜二,,2-2-1-1,39.0,4.8,2,496(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,2,アルティマウェポン,牝3,54,Ｍ．デム,7,3-3-3-3,39.5,2.5,1,470(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,3,クインズフェザー,牡3,56,川島信二,3,7-6-6-6,38.8,35.5,8,474(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,4,ラインフィール,牡3,56,武幸四郎,3/4,4-4-4-4,39.2,41.4,11,498(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,5,マッカートニー,牡3,56,藤岡佑介,5,1-1-2-2,41.2,11.3,5,488(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,6,ギフトアワード,牝3,54,酒井学,3/4,12-12-10-9,39.0,114.3,12,432(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,7,キングジュエリー,牡3,56,岩田康誠,3.1/2,14-14-12-10,39.3,5.7,3,534(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,8,コパノマイケル,牡3,56,フォーリ,3/4,7-8-6-5,40.6,24.5,7,520(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,9,クムフラ,牝3,54,川田将雅,4,5-5-5-6,41.4,11.6,6,490(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,10,モズフェローズ,牝3,54,柴山雄一,2,11-11-8-8,41.3,216.6,14,490(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,11,サトノアクセル,牡3,56,藤懸貴志,3,15-15-15-14,39.6,40.4,9,500(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,12,コウエイスズラン,牝3,54,川原正一,2.1/2,13-13-13-12,40.9,7.6,4,460(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,13,ピーマックス,牝3,54,国分優作,大,6-6-8-11,44.1,40.6,10,454(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,14,メイショウテレーズ,牝3,51,三津谷隼,3/4,9-9-10-12,43.5,338.5,16,476(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,15,クリノアンジュ,牝3,54,田中博康,10,9-9-14-15,44.1,232.9,15,490(0)
2016,201608020704,ダ,右,1800m,曇,稍重,11:30,16,ユウキビバワンダー,牡3,56,太宰啓介,5,15-15-16-16,44.4,119.5,13,520(0)
